"TIME","GEO","INDIC_IS","IND_TYPE","UNIT","Value","Flag and Footnotes"
"2019","Czechia","Individuals who encountered the following problem when buying/ordering over the Internet: wrong or damaged good/services delivered","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","10","b"
"2019","Czechia","Individuals who encountered the following problem when buying/ordering over the Internet: problems with fraud","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","2","b"
"2019","Czechia","Individuals who encountered the following problem when making purchases over the Internet: Complaints and redress were difficult or no satisfactory response received after complaint","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","19","b"
"2019","Czechia","Individuals who encountered the following problem when making purchases over the Internet: Other","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","1","b"
"2019","Denmark","Individuals who encountered the following problem when making purchases over the Internet: Difficulties concerning guarantees","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2019","Denmark","Individuals who encountered the following problem when making purchases over the Internet: Speed of delivery longer than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","15",""
"2019","Denmark","Individuals who encountered the following problem when making purchases over the Internet: Delivery costs or final price higher than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","5",""
"2019","Denmark","Individuals who encountered the following problem when buying/ordering over the Internet: wrong or damaged good/services delivered","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","8",""
"2019","Denmark","Individuals who encountered the following problem when buying/ordering over the Internet: problems with fraud","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","3",""
"2019","Denmark","Individuals who encountered the following problem when making purchases over the Internet: Complaints and redress were difficult or no satisfactory response received after complaint","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","4",""
"2019","Denmark","Individuals who encountered the following problem when making purchases over the Internet: Other","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","4",""
"2019","Germany (until 1990 former territory of the FRG)","Individuals who encountered the following problem when making purchases over the Internet: Difficulties concerning guarantees","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2019","Germany (until 1990 former territory of the FRG)","Individuals who encountered the following problem when making purchases over the Internet: Speed of delivery longer than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","10",""
"2019","Germany (until 1990 former territory of the FRG)","Individuals who encountered the following problem when making purchases over the Internet: Delivery costs or final price higher than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","1",""
"2019","Germany (until 1990 former territory of the FRG)","Individuals who encountered the following problem when buying/ordering over the Internet: wrong or damaged good/services delivered","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","8",""
"2019","Germany (until 1990 former territory of the FRG)","Individuals who encountered the following problem when buying/ordering over the Internet: problems with fraud","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","3",""
"2019","Germany (until 1990 former territory of the FRG)","Individuals who encountered the following problem when making purchases over the Internet: Complaints and redress were difficult or no satisfactory response received after complaint","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","4",""
"2019","Germany (until 1990 former territory of the FRG)","Individuals who encountered the following problem when making purchases over the Internet: Other","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","1",""
"2019","Estonia","Individuals who encountered the following problem when making purchases over the Internet: Difficulties concerning guarantees","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2019","Estonia","Individuals who encountered the following problem when making purchases over the Internet: Speed of delivery longer than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","18",""
"2019","Estonia","Individuals who encountered the following problem when making purchases over the Internet: Delivery costs or final price higher than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","2",""
"2019","Estonia","Individuals who encountered the following problem when buying/ordering over the Internet: wrong or damaged good/services delivered","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","10",""
"2019","Estonia","Individuals who encountered the following problem when buying/ordering over the Internet: problems with fraud","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","5",""
"2019","Estonia","Individuals who encountered the following problem when making purchases over the Internet: Complaints and redress were difficult or no satisfactory response received after complaint","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","3",""
"2019","Estonia","Individuals who encountered the following problem when making purchases over the Internet: Other","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","1",""
"2019","Ireland","Individuals who encountered the following problem when making purchases over the Internet: Difficulties concerning guarantees","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2019","Ireland","Individuals who encountered the following problem when making purchases over the Internet: Speed of delivery longer than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","20",""
"2019","Ireland","Individuals who encountered the following problem when making purchases over the Internet: Delivery costs or final price higher than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","5",""
"2019","Ireland","Individuals who encountered the following problem when buying/ordering over the Internet: wrong or damaged good/services delivered","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","8",""
"2019","Ireland","Individuals who encountered the following problem when buying/ordering over the Internet: problems with fraud","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","3",""
"2019","Ireland","Individuals who encountered the following problem when making purchases over the Internet: Complaints and redress were difficult or no satisfactory response received after complaint","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","7",""
"2019","Ireland","Individuals who encountered the following problem when making purchases over the Internet: Other","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","1",""
"2019","Greece","Individuals who encountered the following problem when making purchases over the Internet: Difficulties concerning guarantees","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2019","Greece","Individuals who encountered the following problem when making purchases over the Internet: Speed of delivery longer than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","8",""
"2019","Greece","Individuals who encountered the following problem when making purchases over the Internet: Delivery costs or final price higher than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","1",""
"2019","Greece","Individuals who encountered the following problem when buying/ordering over the Internet: wrong or damaged good/services delivered","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","4",""
"2019","Greece","Individuals who encountered the following problem when buying/ordering over the Internet: problems with fraud","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","2",""
"2019","Greece","Individuals who encountered the following problem when making purchases over the Internet: Complaints and redress were difficult or no satisfactory response received after complaint","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","1",""
"2019","Greece","Individuals who encountered the following problem when making purchases over the Internet: Other","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","2",""
"2019","Spain","Individuals who encountered the following problem when making purchases over the Internet: Difficulties concerning guarantees","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2019","Spain","Individuals who encountered the following problem when making purchases over the Internet: Speed of delivery longer than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","5",""
"2019","Spain","Individuals who encountered the following problem when making purchases over the Internet: Delivery costs or final price higher than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","1",""
"2019","Spain","Individuals who encountered the following problem when buying/ordering over the Internet: wrong or damaged good/services delivered","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","3",""
"2019","Spain","Individuals who encountered the following problem when buying/ordering over the Internet: problems with fraud","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","2",""
"2019","Spain","Individuals who encountered the following problem when making purchases over the Internet: Complaints and redress were difficult or no satisfactory response received after complaint","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","2",""
"2019","Spain","Individuals who encountered the following problem when making purchases over the Internet: Other","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","2",""
"2019","France","Individuals who encountered the following problem when making purchases over the Internet: Difficulties concerning guarantees","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2019","France","Individuals who encountered the following problem when making purchases over the Internet: Speed of delivery longer than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","28",""
"2019","France","Individuals who encountered the following problem when making purchases over the Internet: Delivery costs or final price higher than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","6",""
"2019","France","Individuals who encountered the following problem when buying/ordering over the Internet: wrong or damaged good/services delivered","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","12",""
"2019","France","Individuals who encountered the following problem when buying/ordering over the Internet: problems with fraud","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","4",""
"2019","France","Individuals who encountered the following problem when making purchases over the Internet: Complaints and redress were difficult or no satisfactory response received after complaint","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","6",""
"2019","France","Individuals who encountered the following problem when making purchases over the Internet: Other","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","2",""
"2019","Croatia","Individuals who encountered the following problem when making purchases over the Internet: Difficulties concerning guarantees","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2019","Croatia","Individuals who encountered the following problem when making purchases over the Internet: Speed of delivery longer than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","17",""
"2019","Croatia","Individuals who encountered the following problem when making purchases over the Internet: Delivery costs or final price higher than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","3",""
"2019","Croatia","Individuals who encountered the following problem when buying/ordering over the Internet: wrong or damaged good/services delivered","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","10",""
"2019","Croatia","Individuals who encountered the following problem when buying/ordering over the Internet: problems with fraud","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","8",""
"2019","Croatia","Individuals who encountered the following problem when making purchases over the Internet: Complaints and redress were difficult or no satisfactory response received after complaint","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","5",""
"2019","Croatia","Individuals who encountered the following problem when making purchases over the Internet: Other","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","2",""
"2019","Italy","Individuals who encountered the following problem when making purchases over the Internet: Difficulties concerning guarantees","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2019","Italy","Individuals who encountered the following problem when making purchases over the Internet: Speed of delivery longer than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","18",""
"2019","Italy","Individuals who encountered the following problem when making purchases over the Internet: Delivery costs or final price higher than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","3",""
"2019","Italy","Individuals who encountered the following problem when buying/ordering over the Internet: wrong or damaged good/services delivered","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","8",""
"2019","Italy","Individuals who encountered the following problem when buying/ordering over the Internet: problems with fraud","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","2",""
"2019","Italy","Individuals who encountered the following problem when making purchases over the Internet: Complaints and redress were difficult or no satisfactory response received after complaint","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","6",""
"2019","Italy","Individuals who encountered the following problem when making purchases over the Internet: Other","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","2",""
"2019","Cyprus","Individuals who encountered the following problem when making purchases over the Internet: Difficulties concerning guarantees","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2019","Cyprus","Individuals who encountered the following problem when making purchases over the Internet: Speed of delivery longer than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","11",""
"2019","Cyprus","Individuals who encountered the following problem when making purchases over the Internet: Delivery costs or final price higher than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","2",""
"2019","Cyprus","Individuals who encountered the following problem when buying/ordering over the Internet: wrong or damaged good/services delivered","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","5",""
"2019","Cyprus","Individuals who encountered the following problem when buying/ordering over the Internet: problems with fraud","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","2",""
"2019","Cyprus","Individuals who encountered the following problem when making purchases over the Internet: Complaints and redress were difficult or no satisfactory response received after complaint","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","1",""
"2019","Cyprus","Individuals who encountered the following problem when making purchases over the Internet: Other","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2019","Latvia","Individuals who encountered the following problem when making purchases over the Internet: Difficulties concerning guarantees","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2019","Latvia","Individuals who encountered the following problem when making purchases over the Internet: Speed of delivery longer than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","13",""
"2019","Latvia","Individuals who encountered the following problem when making purchases over the Internet: Delivery costs or final price higher than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","1",""
"2019","Latvia","Individuals who encountered the following problem when buying/ordering over the Internet: wrong or damaged good/services delivered","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","6",""
"2019","Latvia","Individuals who encountered the following problem when buying/ordering over the Internet: problems with fraud","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","2",""
"2019","Latvia","Individuals who encountered the following problem when making purchases over the Internet: Complaints and redress were difficult or no satisfactory response received after complaint","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","1",""
"2019","Latvia","Individuals who encountered the following problem when making purchases over the Internet: Other","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","1",""
"2019","Lithuania","Individuals who encountered the following problem when making purchases over the Internet: Difficulties concerning guarantees","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2019","Lithuania","Individuals who encountered the following problem when making purchases over the Internet: Speed of delivery longer than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","10",""
"2019","Lithuania","Individuals who encountered the following problem when making purchases over the Internet: Delivery costs or final price higher than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","2",""
"2019","Lithuania","Individuals who encountered the following problem when buying/ordering over the Internet: wrong or damaged good/services delivered","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","6",""
"2019","Lithuania","Individuals who encountered the following problem when buying/ordering over the Internet: problems with fraud","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","3",""
"2019","Lithuania","Individuals who encountered the following problem when making purchases over the Internet: Complaints and redress were difficult or no satisfactory response received after complaint","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","2",""
"2019","Lithuania","Individuals who encountered the following problem when making purchases over the Internet: Other","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","1",""
"2019","Luxembourg","Individuals who encountered the following problem when making purchases over the Internet: Difficulties concerning guarantees","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2019","Luxembourg","Individuals who encountered the following problem when making purchases over the Internet: Speed of delivery longer than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","31","b"
"2019","Luxembourg","Individuals who encountered the following problem when making purchases over the Internet: Delivery costs or final price higher than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","7","b"
"2019","Luxembourg","Individuals who encountered the following problem when buying/ordering over the Internet: wrong or damaged good/services delivered","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","8","b"
"2019","Luxembourg","Individuals who encountered the following problem when buying/ordering over the Internet: problems with fraud","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","3","b"
"2019","Luxembourg","Individuals who encountered the following problem when making purchases over the Internet: Complaints and redress were difficult or no satisfactory response received after complaint","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","6","b"
"2019","Luxembourg","Individuals who encountered the following problem when making purchases over the Internet: Other","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","2","b"
"2019","Hungary","Individuals who encountered the following problem when making purchases over the Internet: Difficulties concerning guarantees","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2019","Hungary","Individuals who encountered the following problem when making purchases over the Internet: Speed of delivery longer than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","13",""
"2019","Hungary","Individuals who encountered the following problem when making purchases over the Internet: Delivery costs or final price higher than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","2",""
"2019","Hungary","Individuals who encountered the following problem when buying/ordering over the Internet: wrong or damaged good/services delivered","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","8",""
"2019","Hungary","Individuals who encountered the following problem when buying/ordering over the Internet: problems with fraud","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","2",""
"2019","Hungary","Individuals who encountered the following problem when making purchases over the Internet: Complaints and redress were difficult or no satisfactory response received after complaint","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","4",""
"2019","Hungary","Individuals who encountered the following problem when making purchases over the Internet: Other","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","3",""
"2019","Malta","Individuals who encountered the following problem when making purchases over the Internet: Difficulties concerning guarantees","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2019","Malta","Individuals who encountered the following problem when making purchases over the Internet: Speed of delivery longer than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","37",""
"2019","Malta","Individuals who encountered the following problem when making purchases over the Internet: Delivery costs or final price higher than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","13",""
"2019","Malta","Individuals who encountered the following problem when buying/ordering over the Internet: wrong or damaged good/services delivered","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","21",""
"2019","Malta","Individuals who encountered the following problem when buying/ordering over the Internet: problems with fraud","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","11",""
"2019","Malta","Individuals who encountered the following problem when making purchases over the Internet: Complaints and redress were difficult or no satisfactory response received after complaint","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","12",""
"2019","Malta","Individuals who encountered the following problem when making purchases over the Internet: Other","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","4",""
"2019","Netherlands","Individuals who encountered the following problem when making purchases over the Internet: Difficulties concerning guarantees","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2019","Netherlands","Individuals who encountered the following problem when making purchases over the Internet: Speed of delivery longer than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","35",""
"2019","Netherlands","Individuals who encountered the following problem when making purchases over the Internet: Delivery costs or final price higher than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","3",""
"2019","Netherlands","Individuals who encountered the following problem when buying/ordering over the Internet: wrong or damaged good/services delivered","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","14",""
"2019","Netherlands","Individuals who encountered the following problem when buying/ordering over the Internet: problems with fraud","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","3",""
"2019","Netherlands","Individuals who encountered the following problem when making purchases over the Internet: Complaints and redress were difficult or no satisfactory response received after complaint","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","8",""
"2019","Netherlands","Individuals who encountered the following problem when making purchases over the Internet: Other","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","5",""
"2019","Austria","Individuals who encountered the following problem when making purchases over the Internet: Difficulties concerning guarantees","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2019","Austria","Individuals who encountered the following problem when making purchases over the Internet: Speed of delivery longer than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","22",""
"2019","Austria","Individuals who encountered the following problem when making purchases over the Internet: Delivery costs or final price higher than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","3",""
"2019","Austria","Individuals who encountered the following problem when buying/ordering over the Internet: wrong or damaged good/services delivered","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","12",""
"2019","Austria","Individuals who encountered the following problem when buying/ordering over the Internet: problems with fraud","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","2",""
"2019","Austria","Individuals who encountered the following problem when making purchases over the Internet: Complaints and redress were difficult or no satisfactory response received after complaint","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","4",""
"2019","Austria","Individuals who encountered the following problem when making purchases over the Internet: Other","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","3",""
"2019","Poland","Individuals who encountered the following problem when making purchases over the Internet: Difficulties concerning guarantees","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2019","Poland","Individuals who encountered the following problem when making purchases over the Internet: Speed of delivery longer than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","12",""
"2019","Poland","Individuals who encountered the following problem when making purchases over the Internet: Delivery costs or final price higher than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","1",""
"2019","Poland","Individuals who encountered the following problem when buying/ordering over the Internet: wrong or damaged good/services delivered","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","5",""
"2019","Poland","Individuals who encountered the following problem when buying/ordering over the Internet: problems with fraud","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","1",""
"2019","Poland","Individuals who encountered the following problem when making purchases over the Internet: Complaints and redress were difficult or no satisfactory response received after complaint","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","3",""
"2019","Poland","Individuals who encountered the following problem when making purchases over the Internet: Other","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","1",""
"2019","Portugal","Individuals who encountered the following problem when making purchases over the Internet: Difficulties concerning guarantees","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2019","Portugal","Individuals who encountered the following problem when making purchases over the Internet: Speed of delivery longer than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","4",""
"2019","Portugal","Individuals who encountered the following problem when making purchases over the Internet: Delivery costs or final price higher than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","1",""
"2019","Portugal","Individuals who encountered the following problem when buying/ordering over the Internet: wrong or damaged good/services delivered","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","2",""
"2019","Portugal","Individuals who encountered the following problem when buying/ordering over the Internet: problems with fraud","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","1",""
"2019","Portugal","Individuals who encountered the following problem when making purchases over the Internet: Complaints and redress were difficult or no satisfactory response received after complaint","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","2",""
"2019","Portugal","Individuals who encountered the following problem when making purchases over the Internet: Other","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","2",""
"2019","Romania","Individuals who encountered the following problem when making purchases over the Internet: Difficulties concerning guarantees","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2019","Romania","Individuals who encountered the following problem when making purchases over the Internet: Speed of delivery longer than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","15",""
"2019","Romania","Individuals who encountered the following problem when making purchases over the Internet: Delivery costs or final price higher than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","3",""
"2019","Romania","Individuals who encountered the following problem when buying/ordering over the Internet: wrong or damaged good/services delivered","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","6",""
"2019","Romania","Individuals who encountered the following problem when buying/ordering over the Internet: problems with fraud","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","1",""
"2019","Romania","Individuals who encountered the following problem when making purchases over the Internet: Complaints and redress were difficult or no satisfactory response received after complaint","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","1",""
"2019","Romania","Individuals who encountered the following problem when making purchases over the Internet: Other","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","3",""
"2019","Slovenia","Individuals who encountered the following problem when making purchases over the Internet: Difficulties concerning guarantees","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2019","Slovenia","Individuals who encountered the following problem when making purchases over the Internet: Speed of delivery longer than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","9",""
"2019","Slovenia","Individuals who encountered the following problem when making purchases over the Internet: Delivery costs or final price higher than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","3",""
"2019","Slovenia","Individuals who encountered the following problem when buying/ordering over the Internet: wrong or damaged good/services delivered","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","5",""
"2019","Slovenia","Individuals who encountered the following problem when buying/ordering over the Internet: problems with fraud","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","1",""
"2019","Slovenia","Individuals who encountered the following problem when making purchases over the Internet: Complaints and redress were difficult or no satisfactory response received after complaint","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","2",""
"2019","Slovenia","Individuals who encountered the following problem when making purchases over the Internet: Other","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","2",""
"2019","Slovakia","Individuals who encountered the following problem when making purchases over the Internet: Difficulties concerning guarantees","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2019","Slovakia","Individuals who encountered the following problem when making purchases over the Internet: Speed of delivery longer than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","10",""
"2019","Slovakia","Individuals who encountered the following problem when making purchases over the Internet: Delivery costs or final price higher than indicated","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","1",""
"2019","Slovakia","Individuals who encountered the following problem when buying/ordering over the Internet: wrong or damaged good/services delivered","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","6",""
"2019","Slovakia","Individuals who encountered the following problem when buying/ordering over the Internet: problems with fraud","All Individuals","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","1",""
